estado;mes;año;rateper100000people;unemployment rate;population;GDP;rgdp;rgdpgrowth;poverty
Alabama;1;2021;12.2;4.2;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;2;2021;11.5;3.9;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;3;2021;12.08;3.8;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;4;2021;10.94;3.7;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;5;2021;12.38;3.5;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;6;2021;12.47;3.5;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;7;2021;16.4;3.3;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;8;2021;14.87;3.2;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;9;2021;15.28;3;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;10;2021;17.98;2.9;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;11;2021;18.05;2.8;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;12;2021;20.46;2.7;5050380;260018.4;107899;0.0514524600707471;15.9
Alabama;1;2022;17.85;2.6;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;2;2022;18.41;2.6;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;3;2022;21.11;2.6;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;4;2022;20.48;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;5;2022;22.74;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;6;2022;21.81;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;7;2022;23.79;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;8;2022;25.24;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;9;2022;23.87;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;10;2022;26.16;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;11;2022;26.01;2.5;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;12;2022;28.26;2.4;5073903;284949.1;110129;0.0206674760655798;13.6
Alabama;1;2023;27.11;2.4;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;2;2023;24.63;2.3;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;3;2023;24.93;2.3;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;4;2023;25.22;2.3;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;5;2023;24.48;2.3;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;6;2023;24.29;2.3;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;7;2023;24.89;2.4;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;8;2023;25.46;2.5;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;9;2023;23.79;2.7;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;10;2023;24.21;2.8;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;11;2023;22.05;2.8;5108468;304935.6;113267;0.0284938572038246;14.2
Alabama;12;2023;22.68;2.8;5108468;304935.6;113267;0.0284938572038246;14.2
Alaska;1;2021;12.41;7;734923;58943.5;96085;0.022278728814461;11.4
Alaska;2;2021;11.92;7;734923;58943.5;96085;0.022278728814461;11.4
Alaska;3;2021;12.65;7;734923;58943.5;96085;0.022278728814461;11.4
Alaska;4;2021;15.09;7;734923;58943.5;96085;0.022278728814461;11.4
Alaska;5;2021;12.65;6.8;734923;58943.5;96085;0.022278728814461;11.4
Alaska;6;2021;12.41;6.8;734923;58943.5;96085;0.022278728814461;11.4
Alaska;7;2021;18.74;6.4;734923;58943.5;96085;0.022278728814461;11.4
Alaska;8;2021;18.25;6.2;734923;58943.5;96085;0.022278728814461;11.4
Alaska;9;2021;16.79;5.9;734923;58943.5;96085;0.022278728814461;11.4
Alaska;10;2021;20.69;5.7;734923;58943.5;96085;0.022278728814461;11.4
Alaska;11;2021;23.61;5.5;734923;58943.5;96085;0.022278728814461;11.4
Alaska;12;2021;14.6;5.3;734923;58943.5;96085;0.022278728814461;11.4
Alaska;1;2022;16.24;5.2;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;2;2022;14.78;4.8;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;3;2022;19.49;4.5;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;4;2022;22.41;4.3;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;5;2022;21.93;4.2;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;6;2022;18.27;4.1;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;7;2022;25.82;4;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;8;2022;26.31;3.8;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;9;2022;18.99;3.9;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;10;2022;18.99;4;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;11;2022;20.8;4;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;12;2022;20.58;4;733276;66271.9;94802;-0.0133527605765728;9.6
Alaska;1;2023;27.3;3.9;733406;68056;100950;0.0648509525115504;10.1
Alaska;2;2023;22.79;3.9;733406;68056;100950;0.0648509525115504;10.1
Alaska;3;2023;25.72;3.8;733406;68056;100950;0.0648509525115504;10.1
Alaska;4;2023;21.21;3.9;733406;68056;100950;0.0648509525115504;10.1
Alaska;5;2023;27.98;4;733406;68056;100950;0.0648509525115504;10.1
Alaska;6;2023;28.43;4.1;733406;68056;100950;0.0648509525115504;10.1
Alaska;7;2023;29.11;4.3;733406;68056;100950;0.0648509525115504;10.1
Alaska;8;2023;25.95;4.4;733406;68056;100950;0.0648509525115504;10.1
Alaska;9;2023;28.43;4.5;733406;68056;100950;0.0648509525115504;10.1
Alaska;10;2023;16.7;4.6;733406;68056;100950;0.0648509525115504;10.1
Alaska;11;2023;19.86;4.6;733406;68056;100950;0.0648509525115504;10.1
Alaska;12;2023;20.08;4.6;733406;68056;100950;0.0648509525115504;10.1
Arizona;1;2021;34.7;6.4;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;2;2021;35.59;6.2;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;3;2021;33.3;6;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;4;2021;29.93;5.8;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;5;2021;31.14;5.5;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;6;2021;30.86;5.3;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;7;2021;33.22;5;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;8;2021;35.27;4.6;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;9;2021;36.24;4.3;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;10;2021;36.18;4.1;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;11;2021;35.07;3.9;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;12;2021;36.88;3.7;7272487;436778.6;118594;0.0822101564995209;12.6
Arizona;1;2022;40.36;3.7;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;2;2022;36.3;3.6;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;3;2022;38.75;3.6;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;4;2022;34.83;3.6;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;5;2022;36.93;3.7;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;6;2022;38.99;3.7;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;7;2022;40.25;3.8;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;8;2022;40.52;3.9;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;9;2022;39.75;4;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;10;2022;40.03;4;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;11;2022;38.06;3.9;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;12;2022;40.73;3.8;7365684;484052.2;123155;0.0384589439600654;12.7
Arizona;1;2023;38.93;3.7;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;2;2023;36.07;3.7;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;3;2023;37.85;3.6;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;4;2023;35.83;3.6;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;5;2023;40.1;3.7;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;6;2023;38.16;3.8;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;7;2023;37.23;3.9;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;8;2023;39.24;4.1;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;9;2023;35.85;4.2;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;10;2023;40.62;4.2;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;11;2023;36.9;4.2;7431344;522767.2;126809;0.0296699281393366;11.9
Arizona;12;2023;41.4;4.2;7431344;522767.2;126809;0.0296699281393366;11.9
Arkansas;1;2021;20.57;4.9;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;2;2021;16.05;4.8;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;3;2021;18.15;4.7;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;4;2021;16.58;4.5;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;5;2021;16.25;4.4;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;6;2021;15.03;4.2;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;7;2021;18.42;3.9;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;8;2021;16.47;3.7;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;9;2021;15.81;3.5;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;10;2021;18.08;3.4;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;11;2021;17.48;3.3;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;12;2021;22.26;3.2;3028443;154052.5;110963;0.0710817671985251;16.8
Arkansas;1;2022;18.67;3.2;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;2;2022;16.49;3.2;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;3;2022;19.2;3.2;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;4;2022;19.64;3.1;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;5;2022;19.66;3.2;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;6;2022;19.14;3.2;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;7;2022;20.74;3.2;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;8;2022;23.92;3.3;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;9;2022;19.78;3.3;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;10;2022;20.87;3.3;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;11;2022;23.59;3.2;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;12;2022;22.82;3.1;3046404;168605.8;112656;0.0152573380315961;16.6
Arkansas;1;2023;20.26;3;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;2;2023;17.17;2.9;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;3;2023;17.71;2.8;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;4;2023;17.29;2.8;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;5;2023;19.07;2.9;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;6;2023;17.63;3;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;7;2023;22.52;3.2;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;8;2023;22.04;3.4;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;9;2023;21.64;3.6;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;10;2023;21.6;3.7;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;11;2023;24.41;3.7;3067732;178606.4;115319;0.0236383326232069;13.8
Arkansas;12;2023;24.89;3.7;3067732;178606.4;115319;0.0236383326232069;13.8
California;1;2021;10.56;8.7;39145060;3423958.3;115093;0.0752938318665097;11.9
California;2;2021;10.15;8.6;39145060;3423958.3;115093;0.0752938318665097;11.9
California;3;2021;9.77;8.4;39145060;3423958.3;115093;0.0752938318665097;11.9
California;4;2021;10;8.3;39145060;3423958.3;115093;0.0752938318665097;11.9
California;5;2021;12.52;7.9;39145060;3423958.3;115093;0.0752938318665097;11.9
California;6;2021;11.86;7.8;39145060;3423958.3;115093;0.0752938318665097;11.9
California;7;2021;13.37;7.4;39145060;3423958.3;115093;0.0752938318665097;11.9
California;8;2021;12.46;7;39145060;3423958.3;115093;0.0752938318665097;11.9
California;9;2021;12.67;6.5;39145060;3423958.3;115093;0.0752938318665097;11.9
California;10;2021;12.91;6.1;39145060;3423958.3;115093;0.0752938318665097;11.9
California;11;2021;15.37;5.7;39145060;3423958.3;115093;0.0752938318665097;11.9
California;12;2021;16.3;5.5;39145060;3423958.3;115093;0.0752938318665097;11.9
California;1;2022;16.97;5.2;39040616;3660415.7;116181;0.009453224783436;11.2
California;2;2022;17.81;4.8;39040616;3660415.7;116181;0.009453224783436;11.2
California;3;2022;18.97;4.4;39040616;3660415.7;116181;0.009453224783436;11.2
California;4;2022;18.13;4.2;39040616;3660415.7;116181;0.009453224783436;11.2
California;5;2022;17.26;4.1;39040616;3660415.7;116181;0.009453224783436;11.2
California;6;2022;16.55;4;39040616;3660415.7;116181;0.009453224783436;11.2
California;7;2022;17.73;3.9;39040616;3660415.7;116181;0.009453224783436;11.2
California;8;2022;17.87;3.8;39040616;3660415.7;116181;0.009453224783436;11.2
California;9;2022;18.37;4;39040616;3660415.7;116181;0.009453224783436;11.2
California;10;2022;19.65;4.2;39040616;3660415.7;116181;0.009453224783436;11.2
California;11;2022;19.82;4.3;39040616;3660415.7;116181;0.009453224783436;11.2
California;12;2022;21.46;4.4;39040616;3660415.7;116181;0.009453224783436;11.2
California;1;2023;22.94;4.5;38965193;3870378.9;118540;0.0203045248362469;11.9
California;2;2023;22.72;4.5;38965193;3870378.9;118540;0.0203045248362469;11.9
California;3;2023;25.17;4.5;38965193;3870378.9;118540;0.0203045248362469;11.9
California;4;2023;24.76;4.5;38965193;3870378.9;118540;0.0203045248362469;11.9
California;5;2023;26.96;4.5;38965193;3870378.9;118540;0.0203045248362469;11.9
California;6;2023;26.74;4.6;38965193;3870378.9;118540;0.0203045248362469;11.9
California;7;2023;27.11;4.7;38965193;3870378.9;118540;0.0203045248362469;11.9
California;8;2023;27.39;4.8;38965193;3870378.9;118540;0.0203045248362469;11.9
California;9;2023;26.18;5;38965193;3870378.9;118540;0.0203045248362469;11.9
California;10;2023;27.04;5.1;38965193;3870378.9;118540;0.0203045248362469;11.9
California;11;2023;28.85;5.1;38965193;3870378.9;118540;0.0203045248362469;11.9
California;12;2023;29.39;5.1;38965193;3870378.9;118540;0.0203045248362469;11.9
Colorado;1;2021;32.73;6.3;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;2;2021;26.77;6.3;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;3;2021;25.85;6.2;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;4;2021;22.72;6.2;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;5;2021;24.38;5.9;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;6;2021;24.44;5.9;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;7;2021;24.23;5.6;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;8;2021;23.56;5.3;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;9;2021;23.92;4.9;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;10;2021;26.03;4.6;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;11;2021;27.12;4.4;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;12;2021;27.87;4.2;5811596;445835.7;116060;0.0690763718093975;7.9
Colorado;1;2022;26.15;4;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;2;2022;24.74;3.6;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;3;2022;27.32;3.3;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;4;2022;26.38;3.1;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;5;2022;26.45;3;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;6;2022;24.66;2.8;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;7;2022;26.43;2.7;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;8;2022;26.58;2.6;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;9;2022;24.12;2.8;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;10;2022;26.52;2.9;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;11;2022;27.38;3;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;12;2022;27.51;3;5841039;494672.8;119591;0.0304239186627606;8.1
Colorado;1;2023;28.66;3;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;2;2023;26.95;3;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;3;2023;32.32;3;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;4;2023;28.72;3;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;5;2023;32.3;3.1;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;6;2023;30.19;3.1;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;7;2023;30.88;3.2;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;8;2023;31.77;3.2;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;9;2023;29;3.3;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;10;2023;32.22;3.3;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;11;2023;34.35;3.3;5877610;529626.5;124799;0.0435484275572577;8.5
Colorado;12;2023;37.79;3.3;5877610;529626.5;124799;0.0435484275572577;8.5
Connecticut;1;2021;24.38;7.1;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;2;2021;23.05;7.1;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;3;2021;23.8;7;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;4;2021;21.02;7.1;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;5;2021;22.99;6.9;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;6;2021;25.27;6.8;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;7;2021;25.13;6.5;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;8;2021;23.82;6.2;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;9;2021;24.43;5.9;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;10;2021;27.43;5.6;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;11;2021;25.79;5.3;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;12;2021;26.15;5.1;3603691;296801.3;98526;0.0347956686586916;8
Connecticut;1;2022;24.76;4.9;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;2;2022;24.52;4.6;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;3;2022;24.65;4.4;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;4;2022;24.53;4.3;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;5;2022;26.31;4.1;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;6;2022;28.33;4;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;7;2022;27.74;3.9;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;8;2022;26.56;3.8;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;9;2022;26.64;3.8;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;10;2022;28.38;3.8;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;11;2022;26.97;3.8;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;12;2022;28.68;3.7;3608706;321686.4;101862;0.0338590828816759;10.2
Connecticut;1;2023;31.77;3.6;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;2;2023;27.34;3.5;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;3;2023;30.33;3.4;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;4;2023;25.19;3.3;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;5;2023;28.09;3.3;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;6;2023;29.61;3.4;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;7;2023;28.23;3.6;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;8;2023;30.58;3.8;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;9;2023;29.58;4;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;10;2023;31.24;4.2;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;11;2023;30.66;4.2;3617176;345911.9;104657;0.0274390842512419;8.3
Connecticut;12;2023;29.64;4.2;3617176;345911.9;104657;0.0274390842512419;8.3
Delaware;1;2021;37.97;5.7;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;2;2021;35.08;5.8;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;3;2021;34.38;5.9;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;4;2021;31.19;5.9;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;5;2021;35.58;5.9;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;6;2021;40.26;5.8;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;7;2021;40.96;5.6;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;8;2021;39.47;5.4;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;9;2021;40.66;5.2;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;10;2021;44.75;5;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;11;2021;42.36;4.8;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;12;2021;39.54;4.7;1004881;83069.8;107334;0.0296518711088514;11.7
Delaware;1;2022;36.98;4.6;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;2;2022;41.26;4.4;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;3;2022;44.51;4.3;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;4;2022;44.41;4.2;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;5;2022;46.84;4.2;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;6;2022;50.18;4.2;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;7;2022;44.29;4.1;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;8;2022;44.58;4.1;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;9;2022;48.51;4.2;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;10;2022;45.1;4.2;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;11;2022;44.1;4.2;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;12;2022;40.15;4.1;1019459;92558.2;110917;0.0333817802373898;9.3
Delaware;1;2023;44.17;4.1;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;2;2023;42.56;4;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;3;2023;45.94;3.9;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;4;2023;53.11;3.8;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;5;2023;48.36;3.8;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;6;2023;47.1;3.9;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;7;2023;44.58;3.9;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;8;2023;51.82;4;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;9;2023;47.11;4.1;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;10;2023;47.58;4.1;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;11;2023;46.13;4.1;1031890;98068.7;112161;0.0112155936420927;7.8
Delaware;12;2023;43.51;4.1;1031890;98068.7;112161;0.0112155936420927;7.8
Florida;1;2021;15.87;5.9;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;2;2021;15.59;5.6;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;3;2021;15.72;5.4;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;4;2021;13.43;5.2;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;5;2021;13.59;4.9;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;6;2021;14.37;4.9;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;7;2021;14.88;4.6;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;8;2021;15.53;4.4;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;9;2021;17.9;4.1;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;10;2021;19.66;3.9;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;11;2021;19.6;3.8;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;12;2021;20.33;3.6;21830708;1298631.2;115338;0.0941949928374237;12.6
Florida;1;2022;23.7;3.5;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;2;2022;20.9;3.3;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;3;2022;24.02;3.2;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;4;2022;24.73;3.1;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;5;2022;22.29;3;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;6;2022;21.97;2.9;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;7;2022;24.23;2.8;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;8;2022;25.5;2.8;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;9;2022;25.83;2.8;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;10;2022;27.33;2.9;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;11;2022;25.67;2.8;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;12;2022;27.69;2.8;22245521;1465281.1;122172;0.0592519377828643;13.5
Florida;1;2023;26.15;2.8;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;2;2023;23.89;2.8;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;3;2023;28.65;2.8;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;4;2023;27.91;2.7;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;5;2023;29.81;2.8;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;6;2023;28.91;2.8;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;7;2023;30.43;2.9;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;8;2023;30.21;3;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;9;2023;28.11;3;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;10;2023;31.28;3.1;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;11;2023;30.28;3.1;22610726;1600810.6;127385;0.0426693514062142;11.6
Florida;12;2023;32.28;3.1;22610726;1600810.6;127385;0.0426693514062142;11.6
Georgia;1;2021;18.22;4.8;10790385;705546.7;110191;0.0632810012254784;14
Georgia;2;2021;17.65;4.6;10790385;705546.7;110191;0.0632810012254784;14
Georgia;3;2021;16.27;4.4;10790385;705546.7;110191;0.0632810012254784;14
Georgia;4;2021;13.14;4.3;10790385;705546.7;110191;0.0632810012254784;14
